,GEOID,PVI,Formatted_District,state_fips,state,Senate Pred Dem Adjusted,Senate Pred GOP Adjusted
1144,610U800US31001,-20.975305650988943,NE-Sen-01,31,NE,0,1
1145,610U800US31002,-19.37203428660153,NE-Sen-02,31,NE,0,1
1146,610U800US31003,-7.963118263893884,NE-Sen-03,31,NE,0,1
1147,610U800US31004,-13.678872507513024,NE-Sen-04,31,NE,0,1
1148,610U800US31005,23.672002184286608,NE-Sen-05,31,NE,1,0
1149,610U800US31006,2.2757731274704542,NE-Sen-06,31,NE,1,0
1150,610U800US31007,19.12335416537174,NE-Sen-07,31,NE,1,0
1151,610U800US31008,18.542220648605042,NE-Sen-08,31,NE,1,0
1152,610U800US31009,27.53634475638448,NE-Sen-09,31,NE,1,0
1153,610U800US31010,1.9591377651803938,NE-Sen-10,31,NE,1,0
1154,610U800US31011,42.73538120547148,NE-Sen-11,31,NE,1,0
1155,610U800US31012,-0.6563458565291747,NE-Sen-12,31,NE,0,1
1156,610U800US31013,15.238131337794739,NE-Sen-13,31,NE,1,0
1157,610U800US31014,-2.7484264413284016,NE-Sen-14,31,NE,0,1
1158,610U800US31015,-19.830671348500537,NE-Sen-15,31,NE,0,1
1159,610U800US31016,-20.38869089017748,NE-Sen-16,31,NE,0,1
1160,610U800US31017,-1.1142310173537897,NE-Sen-17,31,NE,0,1
1161,610U800US31018,2.25263263954469,NE-Sen-18,31,NE,1,0
1162,610U800US31019,-17.871581423986907,NE-Sen-19,31,NE,0,1
1163,610U800US31020,-3.1572055055319144,NE-Sen-20,31,NE,0,1
1164,610U800US31021,-8.963439899905884,NE-Sen-21,31,NE,0,1
1165,610U800US31022,-19.600345332611035,NE-Sen-22,31,NE,0,1
1166,610U800US31023,-23.78061385782509,NE-Sen-23,31,NE,0,1
1167,610U800US31024,-25.342091945592127,NE-Sen-24,31,NE,0,1
1168,610U800US31025,-4.727403059246678,NE-Sen-25,31,NE,0,1
1169,610U800US31026,4.816717935400735,NE-Sen-26,31,NE,1,0
1170,610U800US31027,2.298516377260692,NE-Sen-27,31,NE,1,0
1171,610U800US31028,14.083895851762767,NE-Sen-28,31,NE,1,0
1172,610U800US31029,10.10231542374807,NE-Sen-29,31,NE,1,0
1173,610U800US31030,-19.315652991214446,NE-Sen-30,31,NE,0,1
1174,610U800US31031,-10.325472106497429,NE-Sen-31,31,NE,0,1
1175,610U800US31032,-25.334973218878954,NE-Sen-32,31,NE,0,1
1176,610U800US31033,-21.037252116605252,NE-Sen-33,31,NE,0,1
1177,610U800US31034,-31.026752649054444,NE-Sen-34,31,NE,0,1
1178,610U800US31035,-3.9591053328886368,NE-Sen-35,31,NE,0,1
1179,610U800US31036,-14.949011866397075,NE-Sen-36,31,NE,0,1
1180,610U800US31037,-10.1928347013916,NE-Sen-37,31,NE,0,1
1181,610U800US31038,-29.343102654985877,NE-Sen-38,31,NE,0,1
1182,610U800US31039,-13.306470231182583,NE-Sen-39,31,NE,0,1
1183,610U800US31040,-34.62407620773783,NE-Sen-40,31,NE,0,1
1184,610U800US31041,-34.168841224938205,NE-Sen-41,31,NE,0,1
1185,610U800US31042,-24.5052825703664,NE-Sen-42,31,NE,0,1
1186,610U800US31043,-25.124837416373925,NE-Sen-43,31,NE,0,1
1187,610U800US31044,-21.01726725001483,NE-Sen-44,31,NE,0,1
1188,610U800US31045,1.4456845022610914,NE-Sen-45,31,NE,1,0
1189,610U800US31046,14.291907354497843,NE-Sen-46,31,NE,1,0
1190,610U800US31047,-21.622209866987305,NE-Sen-47,31,NE,0,1
1191,610U800US31048,-11.315180353405026,NE-Sen-48,31,NE,0,1
1192,610U800US31049,-15.449542753533226,NE-Sen-49,31,NE,0,1
1193,610U800US33001,7.872810140784839,NH-Sen-01,33,NH,1,0
1194,610U800US33002,-0.4583258500478813,NH-Sen-02,33,NH,0,1
1195,610U800US33003,-5.535656945153525,NH-Sen-03,33,NH,0,1
1196,610U800US33004,5.318130646268166,NH-Sen-04,33,NH,1,0
1197,610U800US33005,15.199556754126531,NH-Sen-05,33,NH,1,0
1198,610U800US33006,-3.2856523433757143,NH-Sen-06,33,NH,0,1
1199,610U800US33007,5.111137533347412,NH-Sen-07,33,NH,1,0
1200,610U800US33008,0.9560359420121856,NH-Sen-08,33,NH,1,0
1201,610U800US33009,2.9848184475464046,NH-Sen-09,33,NH,1,0
1202,610U800US33010,4.168095948265206,NH-Sen-10,33,NH,1,0
1203,610U800US33011,0.5468168423127135,NH-Sen-11,33,NH,1,0
1204,610U800US33012,7.030974775758075,NH-Sen-12,33,NH,1,0
1205,610U800US33013,13.102752924442179,NH-Sen-13,33,NH,1,0
1206,610U800US33014,4.813307671958535,NH-Sen-14,33,NH,1,0
1207,610U800US33015,1.3205052021362427,NH-Sen-15,33,NH,1,0
1208,610U800US33016,5.06421449577182,NH-Sen-16,33,NH,1,0
1209,610U800US33017,-1.8219659093554537,NH-Sen-17,33,NH,0,1
1210,610U800US33018,14.44566350435297,NH-Sen-18,33,NH,1,0
1211,610U800US33019,1.9696425205746824,NH-Sen-19,33,NH,1,0
1212,610U800US33020,17.14792310701077,NH-Sen-20,33,NH,1,0
1213,610U800US33021,17.673168132036317,NH-Sen-21,33,NH,1,0
1214,610U800US33022,0.8572186922191989,NH-Sen-22,33,NH,1,0
1215,610U800US33023,-3.397072942140227,NH-Sen-23,33,NH,0,1
1216,610U800US33024,1.664737932120067,NH-Sen-24,33,NH,1,0
1217,610U800US34001,2.7648413937540854,NJ-Sen-01,34,NJ,1,0
1218,610U800US34002,8.056520982119649,NJ-Sen-02,34,NJ,1,0
1219,610U800US34003,0.9304714840297148,NJ-Sen-03,34,NJ,1,0
1220,610U800US34004,-8.165772787328665,NJ-Sen-04,34,NJ,0,1
1221,610U800US34005,19.821551365270015,NJ-Sen-05,34,NJ,1,0
1222,610U800US34006,5.155412486180872,NJ-Sen-06,34,NJ,1,0
1223,610U800US34007,9.097184518594519,NJ-Sen-07,34,NJ,1,0
1224,610U800US34008,-0.9204197524974358,NJ-Sen-08,34,NJ,0,1
1225,610U800US34009,-16.42757813840431,NJ-Sen-09,34,NJ,0,1
1226,610U800US34010,-8.190535306605264,NJ-Sen-10,34,NJ,0,1
1227,610U800US34011,4.853494631436481,NJ-Sen-11,34,NJ,1,0
1228,610U800US34012,-10.589779133004694,NJ-Sen-12,34,NJ,0,1
1229,610U800US34013,-6.341801270283819,NJ-Sen-13,34,NJ,0,1
1230,610U800US34014,1.3999746410965095,NJ-Sen-14,34,NJ,1,0
1231,610U800US34015,19.961087049363787,NJ-Sen-15,34,NJ,1,0
1232,610U800US34016,7.778677661877273,NJ-Sen-16,34,NJ,1,0
1233,610U800US34017,22.605696117406158,NJ-Sen-17,34,NJ,1,0
1234,610U800US34018,5.832772613852134,NJ-Sen-18,34,NJ,1,0
1235,610U800US34019,8.506983174235293,NJ-Sen-19,34,NJ,1,0
1236,610U800US34020,20.28638070478729,NJ-Sen-20,34,NJ,1,0
1237,610U800US34021,-0.1648906894270663,NJ-Sen-21,34,NJ,0,1
1238,610U800US34022,10.385828168119843,NJ-Sen-22,34,NJ,1,0
1239,610U800US34023,-1.4321902089083665,NJ-Sen-23,34,NJ,0,1
1240,610U800US34024,-7.68327705844356,NJ-Sen-24,34,NJ,0,1
1241,610U800US34025,1.6068135797502947,NJ-Sen-25,34,NJ,1,0
1242,610U800US34026,-2.9711925655871045,NJ-Sen-26,34,NJ,0,1
1243,610U800US34027,12.756781851974338,NJ-Sen-27,34,NJ,1,0
1244,610U800US34028,37.41751205064833,NJ-Sen-28,34,NJ,1,0
1245,610U800US34029,30.75214399879684,NJ-Sen-29,34,NJ,1,0
1246,610U800US34030,-19.25512211586242,NJ-Sen-30,34,NJ,0,1
1247,610U800US34031,15.81722492078968,NJ-Sen-31,34,NJ,1,0
1248,610U800US34032,28.22852119949641,NJ-Sen-32,34,NJ,1,0
1249,610U800US34033,13.055223065888956,NJ-Sen-33,34,NJ,1,0
1250,610U800US34034,21.691481104164204,NJ-Sen-34,34,NJ,1,0
1251,610U800US34035,13.090748425939706,NJ-Sen-35,34,NJ,1,0
1252,610U800US34036,4.963839313491462,NJ-Sen-36,34,NJ,1,0
1253,610U800US34037,9.80246835865685,NJ-Sen-37,34,NJ,1,0
1254,610U800US34038,-0.04047656193719895,NJ-Sen-38,34,NJ,0,1
1255,610U800US34039,-3.7608833100115913,NJ-Sen-39,34,NJ,0,1
1256,610U800US34040,-4.518324909556192,NJ-Sen-40,34,NJ,0,1
1257,610U800US35001,-2.1340232859383814,NM-Sen-001,35,NM,0,1
1258,610U800US35002,-19.63199024831778,NM-Sen-002,35,NM,0,1
1259,610U800US35003,16.37592505932068,NM-Sen-003,35,NM,1,0
1260,610U800US35004,18.521011272935862,NM-Sen-004,35,NM,1,0
1261,610U800US35005,7.927785173407601,NM-Sen-005,35,NM,1,0
1262,610U800US35006,10.198833379084594,NM-Sen-006,35,NM,1,0
1263,610U800US35007,-7.388004734361813,NM-Sen-007,35,NM,0,1
1264,610U800US35008,6.229753951433317,NM-Sen-008,35,NM,1,0
1265,610U800US35009,-5.100838775338968,NM-Sen-009,35,NM,0,1
1266,610U800US35010,8.488124380745962,NM-Sen-010,35,NM,1,0
1267,610U800US35011,21.589971773415833,NM-Sen-011,35,NM,1,0
1268,610U800US35012,-3.6073489295267027,NM-Sen-012,35,NM,0,1
1269,610U800US35013,22.321970727969642,NM-Sen-013,35,NM,1,0
1270,610U800US35014,12.904439571530393,NM-Sen-014,35,NM,1,0
1271,610U800US35015,12.947602108258101,NM-Sen-015,35,NM,1,0
1272,610U800US35016,26.29709561287673,NM-Sen-016,35,NM,1,0
1273,610U800US35017,17.03200960136778,NM-Sen-017,35,NM,1,0
1274,610U800US35018,-0.9038461268615894,NM-Sen-018,35,NM,0,1
1275,610U800US35019,-9.429021792785628,NM-Sen-019,35,NM,0,1
1276,610U800US35020,2.064211985218609,NM-Sen-020,35,NM,1,0
1277,610U800US35021,-2.411833752708773,NM-Sen-021,35,NM,0,1
1278,610U800US35022,14.494167321521688,NM-Sen-022,35,NM,1,0
1279,610U800US35023,5.799661756822667,NM-Sen-023,35,NM,1,0
1280,610U800US35024,5.435747367174059,NM-Sen-024,35,NM,1,0
1281,610U800US35025,18.653784762321582,NM-Sen-025,35,NM,1,0
1282,610U800US35026,9.191510307350708,NM-Sen-026,35,NM,1,0
1283,610U800US35027,-14.850907439496833,NM-Sen-027,35,NM,0,1
1284,610U800US35028,-8.81946878023851,NM-Sen-028,35,NM,0,1
1285,610U800US35029,-6.896274352627065,NM-Sen-029,35,NM,0,1
1286,610U800US35030,11.761684651352455,NM-Sen-030,35,NM,1,0
1287,610U800US35031,10.476586875803688,NM-Sen-031,35,NM,1,0
1288,610U800US35032,-4.968485320828554,NM-Sen-032,35,NM,0,1
1289,610U800US35033,-5.974993278226529,NM-Sen-033,35,NM,0,1
1290,610U800US35034,-22.237256884971597,NM-Sen-034,35,NM,0,1
1291,610U800US35035,-7.855352554957305,NM-Sen-035,35,NM,0,1
1292,610U800US35036,5.748440317553143,NM-Sen-036,35,NM,1,0
1293,610U800US35037,0.2568786321483376,NM-Sen-037,35,NM,1,0
1294,610U800US35038,15.163110468056848,NM-Sen-038,35,NM,1,0
1295,610U800US35039,-1.0071441578126201,NM-Sen-039,35,NM,0,1
1296,610U800US35040,-1.2892505606850087,NM-Sen-040,35,NM,0,1
1297,610U800US35041,-19.215886453662403,NM-Sen-041,35,NM,0,1
1298,610U800US35042,-33.13188732596307,NM-Sen-042,35,NM,0,1
1299,610U800US32001,7.1506986003343425,NV-Sen-01,32,NV,1,0
1300,610U800US32002,18.712217670176745,NV-Sen-02,32,NV,1,0
1301,610U800US32003,6.699756360159868,NV-Sen-03,32,NV,1,0
1302,610U800US32004,13.387271693646552,NV-Sen-04,32,NV,1,0
1303,610U800US32005,1.5287448902755205,NV-Sen-05,32,NV,1,0
1304,610U800US32006,0.14470432521966892,NV-Sen-06,32,NV,1,0
1305,610U800US32007,11.825906320526137,NV-Sen-07,32,NV,1,0
1306,610U800US32008,-1.4978637266634731,NV-Sen-08,32,NV,0,1
1307,610U800US32009,3.1372579329526578,NV-Sen-09,32,NV,1,0
1308,610U800US32010,17.980541132358347,NV-Sen-10,32,NV,1,0
1309,610U800US32011,8.379669020724833,NV-Sen-11,32,NV,1,0
1310,610U800US32012,0.6590727004622572,NV-Sen-12,32,NV,1,0
1311,610U800US32013,5.797965026593957,NV-Sen-13,32,NV,1,0
1312,610U800US32014,-18.125410169001228,NV-Sen-14,32,NV,0,1
1313,610U800US32015,0.5495992748436773,NV-Sen-15,32,NV,1,0
1314,610U800US32016,-5.503058368253015,NV-Sen-16,32,NV,0,1
1315,610U800US32017,-17.50833163379528,NV-Sen-17,32,NV,0,1
1316,610U800US32018,-3.619328422317718,NV-Sen-18,32,NV,0,1
1317,610U800US32019,-30.92369791599885,NV-Sen-19,32,NV,0,1
1318,610U800US32020,-7.425191236763242,NV-Sen-20,32,NV,0,1
1319,610U800US32021,7.603762626891459,NV-Sen-21,32,NV,1,0
1320,610U800US36001,-3.530898083069241,NY-Sen-01,36,NY,0,1
1321,610U800US36002,-2.698278201684145,NY-Sen-02,36,NY,0,1
1322,610U800US36003,-9.193349593104587,NY-Sen-03,36,NY,0,1
1323,610U800US36004,5.806174682569548,NY-Sen-04,36,NY,1,0
1324,610U800US36005,-6.336204343086555,NY-Sen-05,36,NY,0,1
1325,610U800US36006,20.848311275252126,NY-Sen-06,36,NY,1,0
1326,610U800US36007,-0.5988005980995972,NY-Sen-07,36,NY,0,1
1327,610U800US36008,-12.499210462650595,NY-Sen-08,36,NY,0,1
1328,610U800US36009,5.0977294068241275,NY-Sen-09,36,NY,1,0
1329,610U800US36010,24.68716783064689,NY-Sen-10,36,NY,1,0
1330,610U800US36011,3.1557049591737036,NY-Sen-11,36,NY,1,0
1331,610U800US36012,13.702372729350916,NY-Sen-12,36,NY,1,0
1332,610U800US36013,20.103725088634235,NY-Sen-13,36,NY,1,0
1333,610U800US36014,31.462014902912376,NY-Sen-14,36,NY,1,0
1334,610U800US36015,11.440077275294726,NY-Sen-15,36,NY,1,0
1335,610U800US36016,1.8908632742809584,NY-Sen-16,36,NY,1,0
1336,610U800US36017,3.511374231527538,NY-Sen-17,36,NY,1,0
1337,610U800US36018,24.776357566134482,NY-Sen-18,36,NY,1,0
1338,610U800US36019,42.57699748844013,NY-Sen-19,36,NY,1,0
1339,610U800US36020,42.55758047086552,NY-Sen-20,36,NY,1,0
1340,610U800US36021,31.85342821334097,NY-Sen-21,36,NY,1,0
1341,610U800US36022,-13.86106493389235,NY-Sen-22,36,NY,0,1
1342,610U800US36023,12.71120340290114,NY-Sen-23,36,NY,1,0
1343,610U800US36024,-16.970890330881133,NY-Sen-24,36,NY,0,1
1344,610U800US36025,45.75446714164472,NY-Sen-25,36,NY,1,0
1345,610U800US36026,20.914796889090493,NY-Sen-26,36,NY,1,0
1346,610U800US36027,35.148829991184485,NY-Sen-27,36,NY,1,0
1347,610U800US36028,24.655786732194276,NY-Sen-28,36,NY,1,0
1348,610U800US36029,41.63409569272694,NY-Sen-29,36,NY,1,0
1349,610U800US36030,40.15576820011057,NY-Sen-30,36,NY,1,0
1350,610U800US36031,32.991444032652325,NY-Sen-31,36,NY,1,0
1351,610U800US36032,43.566974931313645,NY-Sen-32,36,NY,1,0
1352,610U800US36033,22.340178422443444,NY-Sen-33,36,NY,1,0
1353,610U800US36034,19.710208032137174,NY-Sen-34,36,NY,1,0
1354,610U800US36035,11.453473522100868,NY-Sen-35,36,NY,1,0
1355,610U800US36036,32.58885889163895,NY-Sen-36,36,NY,1,0
1356,610U800US36037,8.003151467244663,NY-Sen-37,36,NY,1,0
1357,610U800US36038,-0.23251783222336364,NY-Sen-38,36,NY,0,1
1358,610U800US36039,1.6121406262888875,NY-Sen-39,36,NY,1,0
1359,610U800US36040,4.061506642495207,NY-Sen-40,36,NY,1,0
1360,610U800US36041,-1.3486887664196718,NY-Sen-41,36,NY,0,1
1361,610U800US36042,-5.396439562229435,NY-Sen-42,36,NY,0,1
1362,610U800US36043,1.3429992540058162,NY-Sen-43,36,NY,1,0
1363,610U800US36044,-4.912833959125663,NY-Sen-44,36,NY,0,1
1364,610U800US36045,-0.44730432161527567,NY-Sen-45,36,NY,0,1
1365,610U800US36046,6.701511752405304,NY-Sen-46,36,NY,1,0
1366,610U800US36047,34.02464070953394,NY-Sen-47,36,NY,1,0
1367,610U800US36048,5.370044129708024,NY-Sen-48,36,NY,1,0
1368,610U800US36049,-10.70231045992983,NY-Sen-49,36,NY,0,1
1369,610U800US36050,-3.6376047568884964,NY-Sen-50,36,NY,0,1
1370,610U800US36051,-4.627667354459145,NY-Sen-51,36,NY,0,1
1371,610U800US36052,10.106852948099245,NY-Sen-52,36,NY,1,0
1372,610U800US36053,-7.659833808656151,NY-Sen-53,36,NY,0,1
1373,610U800US36054,-7.302455870652688,NY-Sen-54,36,NY,0,1
1374,610U800US36055,6.959458139391755,NY-Sen-55,36,NY,1,0
1375,610U800US36056,14.197745105303039,NY-Sen-56,36,NY,1,0
1376,610U800US36057,-8.919770947835817,NY-Sen-57,36,NY,0,1
1377,610U800US36058,-7.241021819744409,NY-Sen-58,36,NY,0,1
1378,610U800US36059,33.507608575992364,NY-Sen-59,36,NY,1,0
1379,610U800US36060,-8.805055429503577,NY-Sen-60,36,NY,0,1
1380,610U800US36061,3.003331678293734,NY-Sen-61,36,NY,1,0
1381,610U800US36062,-3.9486598720014,NY-Sen-62,36,NY,0,1
1382,610U800US36063,15.694477659022374,NY-Sen-63,36,NY,1,0
1383,610U800US39001,-16.960343378588153,OH-Sen-01,39,OH,0,1
1384,610U800US39002,2.5745822422436597,OH-Sen-02,39,OH,1,0
1385,610U800US39003,-0.04648320957254093,OH-Sen-03,39,OH,0,1
1386,610U800US39004,-8.488319988079725,OH-Sen-04,39,OH,0,1
1387,610U800US39005,-8.445052401869285,OH-Sen-05,39,OH,0,1
1388,610U800US39006,6.3830519964100745,OH-Sen-06,39,OH,1,0
1389,610U800US39007,-5.337792150524795,OH-Sen-07,39,OH,0,1
1390,610U800US39008,-1.8580744446722832,OH-Sen-08,39,OH,0,1
1391,610U800US39009,26.880185333737288,OH-Sen-09,39,OH,1,0
1392,610U800US39010,-9.765939119755942,OH-Sen-10,39,OH,0,1
1393,610U800US39011,3.465365223169743,OH-Sen-11,39,OH,1,0
1394,610U800US39012,-18.332588284790344,OH-Sen-12,39,OH,0,1
1395,610U800US39013,-4.71379108787608,OH-Sen-13,39,OH,0,1
1396,610U800US39014,-18.39438297998003,OH-Sen-14,39,OH,0,1
1397,610U800US39015,18.521768587184567,OH-Sen-15,39,OH,1,0
1398,610U800US39016,-5.695494014820593,OH-Sen-16,39,OH,0,1
1399,610U800US39017,-18.93420432820342,OH-Sen-17,39,OH,0,1
1400,610U800US39018,-1.1078476375784216,OH-Sen-18,39,OH,0,1
1401,610U800US39019,-9.813235237515784,OH-Sen-19,39,OH,0,1
1402,610U800US39020,-14.156540347743316,OH-Sen-20,39,OH,0,1
1403,610U800US39021,31.141373698792613,OH-Sen-21,39,OH,1,0
1404,610U800US39022,-12.393294059684372,OH-Sen-22,39,OH,0,1
1405,610U800US39023,23.009979051665514,OH-Sen-23,39,OH,1,0
1406,610U800US39024,-0.39000583012750845,OH-Sen-24,39,OH,0,1
1407,610U800US39025,26.435422351785967,OH-Sen-25,39,OH,1,0
1408,610U800US39026,-16.475146764986018,OH-Sen-26,39,OH,0,1
1409,610U800US39027,-3.259661158411836,OH-Sen-27,39,OH,0,1
1410,610U800US39028,4.711179870143768,OH-Sen-28,39,OH,1,0
1411,610U800US39029,-5.3782209087804755,OH-Sen-29,39,OH,0,1
1412,610U800US39030,-14.780340970812105,OH-Sen-30,39,OH,0,1
1413,610U800US39031,-13.843215222360701,OH-Sen-31,39,OH,0,1
1414,610U800US39032,-11.688751121842447,OH-Sen-32,39,OH,0,1
1415,610U800US39033,-6.480401953668691,OH-Sen-33,39,OH,0,1
1416,610U800US40001,-18.66816933870926,OK-Sen-01,40,OK,0,1
1417,610U800US40002,-27.611931762383826,OK-Sen-02,40,OK,0,1
1418,610U800US40003,-27.09211916238032,OK-Sen-03,40,OK,0,1
1419,610U800US40004,-19.672148837152175,OK-Sen-04,40,OK,0,1
1420,610U800US40005,-24.06435302470229,OK-Sen-05,40,OK,0,1
1421,610U800US40006,-28.312747271656384,OK-Sen-06,40,OK,0,1
1422,610U800US40007,-33.77535366123571,OK-Sen-07,40,OK,0,1
1423,610U800US40008,-25.181783495806147,OK-Sen-08,40,OK,0,1
1424,610U800US40009,-6.624623107501703,OK-Sen-09,40,OK,0,1
1425,610U800US40010,-30.047445193937058,OK-Sen-10,40,OK,0,1
1426,610U800US40011,22.469173223763875,OK-Sen-11,40,OK,1,0
1427,610U800US40012,-30.52850545064463,OK-Sen-12,40,OK,0,1
1428,610U800US40013,-29.28132746234685,OK-Sen-13,40,OK,0,1
1429,610U800US40014,-26.989236971778695,OK-Sen-14,40,OK,0,1
1430,610U800US40015,-23.82306537782527,OK-Sen-15,40,OK,0,1
1431,610U800US40016,9.734654868540654,OK-Sen-16,40,OK,1,0
1432,610U800US40017,-28.960197644983495,OK-Sen-17,40,OK,0,1
1433,610U800US40018,-17.84049038372848,OK-Sen-18,40,OK,0,1
1434,610U800US40019,-16.99322145170829,OK-Sen-19,40,OK,0,1
1435,610U800US40020,-23.673977393661115,OK-Sen-20,40,OK,0,1
1436,610U800US40021,-7.437812730146581,OK-Sen-21,40,OK,0,1
1437,610U800US40022,-18.74199146007367,OK-Sen-22,40,OK,0,1
1438,610U800US40023,-30.297475426913138,OK-Sen-23,40,OK,0,1
1439,610U800US40024,-16.27814233070653,OK-Sen-24,40,OK,0,1
1440,610U800US40025,-12.224581500964376,OK-Sen-25,40,OK,0,1
1441,610U800US40026,-28.838679571868965,OK-Sen-26,40,OK,0,1
1442,610U800US40027,-28.965003274389616,OK-Sen-27,40,OK,0,1
1443,610U800US40028,-35.313788274506166,OK-Sen-28,40,OK,0,1
1444,610U800US40029,-23.538011453300843,OK-Sen-29,40,OK,0,1
1445,610U800US40030,5.340683236726916,OK-Sen-30,40,OK,1,0
1446,610U800US40031,-26.032729585732326,OK-Sen-31,40,OK,0,1
1447,610U800US40032,-6.157126605832607,OK-Sen-32,40,OK,0,1
1448,610U800US40033,-16.91277318871142,OK-Sen-33,40,OK,0,1
1449,610U800US40034,-7.822133111851413,OK-Sen-34,40,OK,0,1
1450,610U800US40035,5.100742982448965,OK-Sen-35,40,OK,1,0
1451,610U800US40036,-16.997467224984888,OK-Sen-36,40,OK,0,1
1452,610U800US40037,-13.564714170301936,OK-Sen-37,40,OK,0,1
1453,610U800US40038,-30.646977826873503,OK-Sen-38,40,OK,0,1
1454,610U800US40039,-9.930421438025544,OK-Sen-39,40,OK,0,1
1455,610U800US40040,3.713869822795466,OK-Sen-40,40,OK,1,0
1456,610U800US40041,-12.394781384348821,OK-Sen-41,40,OK,0,1
1457,610U800US40042,-12.049429314755752,OK-Sen-42,40,OK,0,1
1458,610U800US40043,-37.55247208371499,OK-Sen-43,40,OK,0,1
1459,610U800US40044,6.496644069405739,OK-Sen-44,40,OK,1,0
1460,610U800US40045,-18.09998603366146,OK-Sen-45,40,OK,0,1
1461,610U800US40046,3.880056978829716,OK-Sen-46,40,OK,1,0
1462,610U800US40047,-9.051267571109774,OK-Sen-47,40,OK,0,1
1463,610U800US40048,17.015639504533652,OK-Sen-48,40,OK,1,0
1464,610U800US41001,-13.623627103831371,OR-Sen-01,41,OR,0,1
1465,610U800US41002,-8.427934476305891,OR-Sen-02,41,OR,0,1
1466,610U800US41003,-3.237719022042125,OR-Sen-03,41,OR,0,1
1467,610U800US41004,19.722581652419244,OR-Sen-04,41,OR,1,0
1468,610U800US41005,-3.872654613488665,OR-Sen-05,41,OR,0,1
1469,610U800US41006,-8.831865810292749,OR-Sen-06,41,OR,0,1
1470,610U800US41007,9.077284476300232,OR-Sen-07,41,OR,1,0
1471,610U800US41008,11.920115622240335,OR-Sen-08,41,OR,1,0
1472,610U800US41009,-9.286351832023074,OR-Sen-09,41,OR,0,1
1473,610U800US41010,8.78484798232641,OR-Sen-10,41,OR,1,0
1474,610U800US41011,9.381802210489269,OR-Sen-11,41,OR,1,0
1475,610U800US41012,-5.428638543622746,OR-Sen-12,41,OR,0,1
1476,610U800US41013,3.4995322937096165,OR-Sen-13,41,OR,1,0
1477,610U800US41014,23.000606480942647,OR-Sen-14,41,OR,1,0
1478,610U800US41015,8.743753595492095,OR-Sen-15,41,OR,1,0
1479,610U800US41016,-7.042093982184914,OR-Sen-16,41,OR,0,1
1480,610U800US41017,22.64576547436426,OR-Sen-17,41,OR,1,0
1481,610U800US41018,13.724034906495385,OR-Sen-18,41,OR,1,0
1482,610U800US41019,9.728452214506344,OR-Sen-19,41,OR,1,0
1483,610U800US41020,-0.8109123658170514,OR-Sen-20,41,OR,0,1
1484,610U800US41021,36.12266227120762,OR-Sen-21,41,OR,1,0
1485,610U800US41022,39.34576691780694,OR-Sen-22,41,OR,1,0
1486,610U800US41023,29.457366731746333,OR-Sen-23,41,OR,1,0
1487,610U800US41024,15.832660100640368,OR-Sen-24,41,OR,1,0
1488,610U800US41025,7.04556039137721,OR-Sen-25,41,OR,1,0
1489,610U800US41026,-5.445379059870335,OR-Sen-26,41,OR,0,1
1490,610U800US41027,-1.4581236868191336,OR-Sen-27,41,OR,0,1
1491,610U800US41028,-9.365983228565005,OR-Sen-28,41,OR,0,1
1492,610U800US41029,-7.693668128820105,OR-Sen-29,41,OR,0,1
1493,610U800US41030,-10.041781354544437,OR-Sen-30,41,OR,0,1
1494,610U800US42001,26.567014915048006,"Senate District 1 (2022), Pennsylvania",42,PA,1,0
1495,610U800US42010,-3.2178992677539675,"Senate District 10 (2022), Pennsylvania",42,PA,0,1
1496,610U800US42011,8.70062646489709,"Senate District 11 (2022), Pennsylvania",42,PA,1,0
1497,610U800US42012,-3.1130813175871346,"Senate District 12 (2022), Pennsylvania",42,PA,0,1
1498,610U800US42013,-6.641642436051848,"Senate District 13 (2022), Pennsylvania",42,PA,0,1
1499,610U800US42014,7.100413520498909,"Senate District 14 (2022), Pennsylvania",42,PA,1,0
1500,610U800US42015,3.5938384539176034,"Senate District 15 (2022), Pennsylvania",42,PA,1,0
1501,610U800US42016,-5.008755259785659,"Senate District 16 (2022), Pennsylvania",42,PA,0,1
1502,610U800US42017,10.736524629868935,"Senate District 17 (2022), Pennsylvania",42,PA,1,0
1503,610U800US42018,0.6061811154178702,"Senate District 18 (2022), Pennsylvania",42,PA,1,0
1504,610U800US42019,4.782306100744531,"Senate District 19 (2022), Pennsylvania",42,PA,1,0
1505,610U800US42002,29.45740513806252,"Senate District 2 (2022), Pennsylvania",42,PA,1,0
1506,610U800US42020,-6.672911411482039,"Senate District 20 (2022), Pennsylvania",42,PA,0,1
1507,610U800US42021,-16.709187967138384,"Senate District 21 (2022), Pennsylvania",42,PA,0,1
1508,610U800US42022,2.8593748032870248,"Senate District 22 (2022), Pennsylvania",42,PA,1,0
1509,610U800US42023,-14.579185714692713,"Senate District 23 (2022), Pennsylvania",42,PA,0,1
1510,610U800US42024,-7.852484018682619,"Senate District 24 (2022), Pennsylvania",42,PA,0,1
1511,610U800US42025,-9.319286559186706,"Senate District 25 (2022), Pennsylvania",42,PA,0,1
1512,610U800US42026,10.109274213423513,"Senate District 26 (2022), Pennsylvania",42,PA,1,0
1513,610U800US42027,-17.05751814617314,"Senate District 27 (2022), Pennsylvania",42,PA,0,1
1514,610U800US42028,-10.620454578476824,"Senate District 28 (2022), Pennsylvania",42,PA,0,1
